river,station,target,n,nse,nse_persistence,coverage80_raw,coverage80_cal,rmse,median_abs_q50_minus_persistence
han,S01022,toc,331,0.8887828182265249,0.8951769255654269,0.8277945619335347,0.7915407854984894,0.5482880993309015,0.10698632399241115
han,S01022,tp,341,0.41680873302497945,0.38724878894510417,0.8299120234604106,0.8035190615835777,0.03787286555830827,0.007817347844441741
han,S01023,chl-a,346,0.6149811651558604,0.5267934631372004,0.6936416184971098,0.791907514450867,28.304041048382707,1.3478590475790435
han,S01023,do,354,0.5200218375309356,0.48646714722392703,0.7796610169491526,0.8135593220338984,1.3788340432588067,0.2605506181716919
han,S01023,tn,339,0.8046599638809963,0.7662028458903812,0.7050147492625368,0.7817109144542773,0.6378121982743673,0.08376903967423832
han,S01023,toc,332,0.629120879496647,0.5690509286651008,0.7831325301204819,0.8072289156626506,0.7426594718685812,0.1581070082528253
han,S01023,tp,345,-0.059764234670708793,-0.4453986766595037,0.7652173913043478,0.8,0.041185270102904674,0.004104486356178917
nak,S02001,chl-a,422,-0.24590580792405503,-0.3487831172592861,0.8601895734597157,0.8459715639810427,0.6088574677996239,0.04211818088184671
nak,S02001,do,427,0.39716275935368117,0.3094851736734159,0.775175644028103,0.8313817330210773,1.599645274518385,0.20583585898081402
nak,S02001,toc,413,0.11306863536531842,-0.08176067628405481,0.7627118644067796,0.8062953995157385,1.7202156540944373,0.166053143414584
nak,S02002,chl-a,354,0.4714525123956168,0.28361429991993303,0.7090395480225988,0.8163841807909604,10.232933806809822,1.030057032903036
nak,S02002,do,348,0.7275310880433183,0.7159946769202772,0.7327586206896551,0.8045977011494253,1.4967339101872936,0.24375139583240824
nak,S02002,tn,322,0.586142619480368,0.5904701398478537,0.6987577639751553,0.8074534161490683,0.3250833626595924,0.06308565537134814
nak,S02002,toc,327,0.5548068706114249,0.5861114454220836,0.8012232415902141,0.8073394495412844,0.5150790229620101,0.08030132272026758
nak,S02002,tp,336,0.640075472057138,0.5950507113049266,0.7946428571428571,0.7827380952380952,0.013429937378016421,0.0017946846783161163
nak,S02003,chl-a,387,0.265416215397268,0.2273200277130063,0.8217054263565892,0.8268733850129198,5.514538821577606,0.6635847291436752
nak,S02003,do,284,0.6858066680168526,0.6298648367647786,0.75,0.8274647887323944,1.207780224844982,0.18251531020454692
nak,S02003,toc,405,0.4586042887745748,0.45850352177449183,0.7506172839506173,0.782716049382716,0.6042571296521035,0.07748192052046465
nak,S02004,chl-a,159,0.4120822573908476,0.2634311773259025,0.8238993710691824,0.8427672955974843,5.6975971238494445,1.0307139615296368
nak,S02004,do,182,0.5278885468776148,0.3532214390237396,0.8076923076923077,0.8461538461538461,1.3901928352817277,0.35385386567366783
nak,S02004,toc,173,0.1632527692978999,0.09224102806787349,0.7630057803468208,0.8208092485549133,0.9216865974263404,0.21088067293167123
nak,S02005,chl-a,404,0.5426821922741938,0.473491930853533,0.7599009900990099,0.8242574257425742,13.411107959976928,1.6233490705490121
nak,S02005,do,403,0.4951155604996246,0.4673092397763512,0.7444168734491315,0.749379652605459,1.584741690856927,0.2134077548980713
nak,S02005,tn,389,0.5672174441606734,0.576177311357126,0.7660668380462725,0.8200514138817481,0.46802395928058743,0.09122323989868164
nak,S02005,toc,377,0.5254036897033536,0.5301374893766881,0.7824933687002652,0.7771883289124668,0.5972130284687893,0.09323504567146301
nak,S02005,tp,363,0.5263213902482131,0.48085409601617823,0.7245179063360881,0.8181818181818182,0.020053799851693862,0.00176413826799641
nak,S02006,chl-a,422,0.3610569478028749,0.30811063971006625,0.6919431279620853,0.8222748815165877,17.733480678904158,1.9553618449153323
nak,S02006,do,419,0.6651446322071624,0.6017015818827935,0.7231503579952268,0.7899761336515513,1.3275347823235832,0.1759089231491089
nak,S02006,tn,389,0.7029004216827778,0.6582194739866489,0.6760925449871465,0.7994858611825193,0.3919407510551539,0.060531357924143325
nak,S02006,toc,358,0.6316886298625983,0.6322479138176675,0.8072625698324022,0.8072625698324022,0.4278653750945414,0.08843364498832029
nak,S02006,tp,367,0.5686410983919833,0.5693199783788117,0.7520435967302452,0.8256130790190735,0.011692732021449723,0.0010121021081100808
nak,S02007,chl-a,418,0.3838471753840552,0.27898131892663924,0.7942583732057417,0.8301435406698564,18.462825230084125,2.228607313973562
nak,S02007,do,432,0.7182774358356421,0.6754809977391343,0.7337962962962963,0.8101851851851852,1.3345293279024542,0.25032242861661125
nak,S02007,toc,428,0.17568781242570386,-0.04914448851594022,0.8411214953271028,0.8084112149532711,0.55538036949244,0.12418985366821289
nak,S02008,chl-a,417,0.8861186362731663,0.9056504637551478,0.9256594724220624,0.8465227817745803,0.38754615727444053,0.07578821976979544
nak,S02008,do,410,0.6428213997937471,0.5951765857387068,0.7658536585365854,0.802439024390244,1.42109635897051,0.24462483326593976
nak,S02008,toc,408,0.6312700506268603,0.6666393690626609,0.7671568627450981,0.8088235294117647,0.3915692179083959,0.05687167247136449
nak,S02009,chl-a,298,0.659573825664706,0.6122524979022932,0.7684563758389261,0.8087248322147651,8.8722428271667,1.8342540264129639
nak,S02009,do,306,0.8022604468022596,0.7528174616863884,0.7712418300653595,0.7973856209150327,1.133966956715287,0.2338073149971338
nak,S02009,tn,263,0.8127421169900242,0.8474514781615896,0.6311787072243346,0.779467680608365,0.2788898519065102,0.0438026090463004
nak,S02009,toc,293,0.6460537024946484,0.6674127046312062,0.7372013651877133,0.8225255972696246,0.5738074648893123,0.09949439764022827
nak,S02009,tp,209,0.7426568593714891,0.6056056094904034,0.7320574162679426,0.84688995215311,0.009698771850813609,0.0012470779474824667
nak,S02010,do,292,0.7272563553381703,0.6774159173952653,0.8493150684931506,0.821917808219178,1.1975482846464143,0.19476090306821092
nak,S02010,toc,390,0.2557068584411195,0.12077066178913431,0.8076923076923077,0.8051282051282052,1.0266399308715881,0.21979532639185573
nak,S02011,chl-a,344,0.022884436509061912,-0.6161936365136218,0.7703488372093024,0.8255813953488372,3.8614842532883347,0.6374216310602301
nak,S02011,do,357,0.8166000452138804,0.79862258243705,0.7647058823529411,0.8095238095238095,0.9052093538916302,0.165053129196167
nak,S02011,toc,352,0.4731311615080196,0.35137651300670325,0.6960227272727273,0.8210227272727273,0.6136784635124148,0.10864773651827919
nak,S02012,chl-a,382,0.5737277015112481,0.5499145762821492,0.756544502617801,0.8089005235602095,9.068494555235059,1.0676502982775364
nak,S02012,do,430,0.8609181170796403,0.8466311606289515,0.7767441860465116,0.8,0.9499641134228295,0.17055098215738873
nak,S02012,toc,423,0.5470608348011521,0.5278331419079735,0.7612293144208038,0.7825059101654847,0.5922057855741126,0.08228625681089319
nak,S02013,chl-a,429,0.2582108941582649,0.035457060939526275,0.8251748251748252,0.8275058275058275,0.8922497511938651,0.09720055262247662
nak,S02013,do,434,0.8015942991271443,0.757914651646638,0.7788018433179723,0.8248847926267281,0.8972894705412345,0.17530548572540283
nak,S02013,toc,432,0.15139906470967157,0.10340801150820444,0.7546296296296297,0.7916666666666666,0.3847827648555926,0.05778383711973811
nak,S02014,chl-a,328,0.5782879376164861,0.561956408454361,0.7896341463414634,0.8262195121951219,0.6023403042099593,0.10493357976277728
nak,S02014,do,321,0.5604864623918179,0.5259135458573626,0.6915887850467289,0.8006230529595015,1.040703956411712,0.18304090499878
nak,S02014,tn,309,0.49933506716524045,0.41764131115812886,0.7346278317152104,0.8220064724919094,0.46037341094400774,0.07428598629705829
nak,S02014,toc,305,0.0706060172628914,-0.2239498540559357,0.7081967213114754,0.8,0.6849945513652813,0.09442856907844543
nak,S02014,tp,302,0.08844571984150607,-0.6512286359089225,0.8013245033112583,0.8311258278145696,0.008034218457720343,0.0005302966649954523
nak,S02015,chl-a,364,0.32086561456475005,0.21595640148187145,0.7554945054945055,0.8076923076923077,11.950180055913927,1.5279501590175908
nak,S02015,do,244,0.684947350660236,0.6196375287070058,0.7131147540983607,0.7950819672131147,1.2392568992903663,0.20244789123535156
nak,S02015,tn,368,0.4316815351042236,0.43196004827779666,0.7065217391304348,0.779891304347826,0.4103455307065418,0.04283871975812037
nak,S02015,toc,361,0.0721610084439801,0.1028203238953278,0.775623268698061,0.7700831024930748,0.77712747278783,0.11942555507024122
nak,S02015,tp,357,0.5481014456730451,0.5807531783092577,0.8319327731092437,0.8067226890756303,0.013061675185779312,0.0008074859778086328
nak,S02017,chl-a,432,0.3891520433533261,0.38145994126633864,0.6967592592592593,0.8240740740740741,19.37873647266616,1.9367944399515782
nak,S02017,do,305,0.5642467700966223,0.5312119511109968,0.7475409836065574,0.8,1.2881644852386847,0.19894132406815235
nak,S02017,tn,375,0.796194375325894,0.7664152853173022,0.6773333333333333,0.824,0.36903844797339896,0.06320252517859148
nak,S02017,toc,385,0.6436180896656726,0.6940657857309054,0.7792207792207793,0.8103896103896104,0.4025568753799695,0.0850195129712421
nak,S02017,tp,391,0.6966442373722108,0.6945631710638688,0.8260869565217391,0.7774936061381074,0.01466442644489377,0.002210378596454343
nak,S02018,do,315,0.7748491023104075,0.726830285709732,0.7904761904761904,0.8,0.8172674938218603,0.16774710019429495
nak,S02018,tn,286,0.6688989134792629,0.6869801574273862,0.6923076923076923,0.8146853146853147,0.19268375206193292,0.03355460365613294
nak,S02018,toc,305,0.09070204859626085,0.015205434669301132,0.7245901639344262,0.8131147540983606,0.4711949169877047,0.07121695826450991
nak,S02018,tp,309,0.22099811964470872,0.4359222937764612,0.7346278317152104,0.8155339805825242,0.0039033216733685176,0.00022442071672735945
nak,S02019,do,428,0.36647095331736057,0.2822460899873418,0.7967289719626168,0.8200934579439252,1.0784671578946388,0.24454290668169687
nak,S02019,toc,343,0.33430194853218986,0.13099985462918018,0.7259475218658892,0.793002915451895,1.0655217737278149,0.3282548210759093
nak,S02020,chl-a,367,0.18407815008786643,-0.06149524552287566,0.7411444141689373,0.8119891008174387,11.961933441213356,1.3071152058200566
nak,S02020,do,369,0.8023448176467552,0.7603372376944721,0.7669376693766937,0.8102981029810298,1.3406873711511846,0.2468025286992397
nak,S02020,tn,361,0.37489003087246064,0.3209073897402078,0.6925207756232687,0.8116343490304709,0.5370267370130543,0.06320532885464747
nak,S02020,toc,376,0.31899814110884017,0.16411694219985873,0.7446808510638298,0.824468085106383,0.5626243884695944,0.06823124488194798
nak,S02020,tp,363,0.4715655311808208,0.4628189032545508,0.7933884297520661,0.8071625344352618,0.0140347309510615,0.0013801260729846762
nak,S02021,chl-a,431,-0.04863549975218162,-0.26424255047727585,0.7540603248259861,0.8283062645011601,9.624920963386497,1.1003637728483753
nak,S02021,do,307,0.6977434512376015,0.6268950104643314,0.7068403908794788,0.8306188925081434,1.4158097875282365,0.22893273830413818
nak,S02021,tn,424,0.2293359541942388,0.17640795338082793,0.7051886792452831,0.785377358490566,0.6718327125186534,0.05533155798912048
nak,S02021,toc,386,0.49159509839451865,0.41374280380357253,0.7383419689119171,0.8290155440414507,0.7991041374773915,0.09176535818023956
nak,S02021,tp,420,0.20470291427692944,-0.39715319763281687,0.7928571428571428,0.7738095238095238,0.026650013655428215,0.0013172028120607138
nak,S02022,chl-a,407,-0.018463227932500104,-0.2468407684374927,0.6953316953316954,0.8329238329238329,18.046851214745963,1.3405412608298697
nak,S02022,do,427,0.6184856818889406,0.5667376171745266,0.7400468384074942,0.819672131147541,1.4582819473927102,0.23913784649061132
nak,S02022,tn,421,0.5371127626120503,0.5863497028365262,0.6128266033254157,0.8218527315914489,0.3829926583431236,0.06277207533518481
nak,S02022,toc,417,0.4605988704902648,0.3345727528670961,0.7577937649880095,0.8321342925659473,0.6131662716080447,0.05243017276128148
nak,S02022,tp,407,0.27892874966733483,0.2973282779555354,0.7371007371007371,0.7960687960687961,0.015886957489484495,0.0009787570064266511
nak,S02023,chl-a,394,0.2849514728203151,0.25845025325064697,0.6421319796954315,0.8248730964467005,9.585359045006227,0.37449322403341134
nak,S02023,do,395,0.8707244768509161,0.8719824437696532,0.6835443037974683,0.8151898734177215,1.1427176941282349,0.12008794148762991
nak,S02023,tn,375,0.4317912743165929,0.37870273300330315,0.736,0.8186666666666667,0.3274628208287477,0.046845135458728815
nak,S02023,toc,402,0.5721097839811772,0.5798429851886806,0.7711442786069652,0.8134328358208955,0.5429575485456075,0.04075265924135829
nak,S02023,tp,341,0.0866532633326842,0.037279688014566825,0.7155425219941349,0.8211143695014663,0.014092154723785262,0.00043921669324239153
nak,S02024,chl-a,385,0.7811626621370326,0.724739955898143,0.7636363636363637,0.8077922077922078,0.18582312117409341,0.014444299366163094
nak,S02024,do,388,0.7711364584412528,0.7154610716639132,0.788659793814433,0.8067010309278351,1.2271953979228514,0.20404288172721863
nak,S02024,tn,387,0.8678479082332039,0.8545670855372018,0.6925064599483204,0.8113695090439277,0.44800192176968184,0.06906387209892273
nak,S02024,toc,384,0.42169576484599136,0.4432279140862798,0.78125,0.7760416666666666,0.37312988831129285,0.06242225567499804
nak,S02024,tp,380,0.29253472234424005,0.09395920086540921,0.7684210526315789,0.7947368421052632,0.022041832028928777,0.0019284082310540365
yeong,S04001,chl-a,400,0.5971876449298437,0.5538761733493596,0.7775,0.83,4.603672394726056,0.5940446456273403
yeong,S04001,do,394,0.8483649451140789,0.8435171781508122,0.6878172588832487,0.8147208121827412,0.9010852595962062,0.17493723829587315
yeong,S04001,tn,385,0.7618631074493317,0.7819631895622983,0.8337662337662337,0.8077922077922078,0.11215643135388294,0.01054911052479468
yeong,S04001,toc,378,0.6459430237714898,0.6299792613730697,0.7380952380952381,0.8359788359788359,0.16647422343439094,0.02623532960812247
yeong,S04001,tp,381,0.3574673814074394,0.3058069641534028,0.7664041994750657,0.863517060367454,0.003535736915561946,0.00047365655579293797
yeong,S04002,chl-a,397,0.5279929345595189,0.3863137244673396,0.7027707808564232,0.8110831234256927,37.7642844521968,5.790791262751039
yeong,S04002,do,376,0.37767232582879984,0.21183971272830193,0.6861702127659575,0.7898936170212766,2.887995912415531,0.5876436460585825
yeong,S04002,tn,394,0.7596042631165605,0.7189950426541248,0.6802030456852792,0.817258883248731,0.9449433948524797,0.17030856013298035
yeong,S04002,toc,404,0.3259837168751559,0.3365022447819266,0.7475247524752475,0.8217821782178217,0.7198750839505231,0.15456242031521228
yeong,S04002,tp,385,0.32270251034705444,0.26303753603669855,0.6805194805194805,0.7922077922077922,0.03910984052171847,0.00604591655234496
yeong,S04003,chl-a,404,0.646311501725082,0.6304707275294612,0.7301980198019802,0.7920792079207921,11.567290349356641,0.6696598529815674
yeong,S04003,do,405,0.5658198817478328,0.5147976502712399,0.8197530864197531,0.7901234567901234,2.009146572134927,0.44132552360710875
yeong,S04003,toc,380,0.2830955400562556,0.16450766438612308,0.7605263157894737,0.8263157894736842,1.054200128072658,0.24245861624226395
yeong,S04004,chl-a,414,0.5974605212151851,0.5450331140504907,0.8236714975845411,0.7632850241545893,7.865151043069801,1.2939178148905448
yeong,S04004,do,419,0.7302990022700884,0.7172322757844745,0.6945107398568019,0.7899761336515513,0.9560680470194162,0.1587727510410808
yeong,S04004,tn,397,0.7599679401419698,0.750564766860331,0.760705289672544,0.8337531486146096,0.23565710420116615,0.03728846708933509
yeong,S04004,toc,401,0.8441403793394658,0.8382308755561141,0.7855361596009975,0.7955112219451371,0.2982590319327326,0.04671497868769081
yeong,S04004,tp,383,0.657118796098267,0.6574084717085981,0.8067885117493473,0.793733681462141,0.003653158046896002,0.00036507567953473607
yeong,S04005,chl-a,169,0.02781858574955376,-0.06265338185311964,0.7337278106508875,0.7928994082840237,32.6338574413838,6.229054824165672
yeong,S04005,do,164,-0.07448044066598802,-0.2607729778073644,0.6951219512195121,0.774390243902439,3.3429103987769433,0.597163836161295
yeong,S04005,tn,151,0.01683398465978192,-0.01174309584197486,0.5960264900662252,0.8013245033112583,1.670256993008026,0.19915205240249634
yeong,S04005,toc,142,0.13103948637088847,0.2825187986411336,0.7535211267605634,0.7535211267605634,1.016121903657624,0.24255721767743443
yeong,S04005,tp,147,-0.5212912766318356,-1.1095781194112315,0.6394557823129252,0.8027210884353742,0.08051567362950515,0.00947295011871535
yeong,S04006,do,360,0.8459042800788255,0.83817135366727,0.7083333333333334,0.8166666666666667,0.8237467327778847,0.1736036241054535
yeong,S04006,tn,351,0.7679094932285808,0.7302278891288054,0.7236467236467237,0.7948717948717948,0.23804867732141258,0.043466832902696595
yeong,S04006,toc,347,0.7369265712662655,0.6856074955598191,0.729106628242075,0.8184438040345822,0.3503069100664425,0.056178387367364246
yeong,S04006,tp,353,0.7280073515169505,0.7166561666725926,0.7450424929178471,0.8101983002832861,0.01074482042739279,0.001498897870381672
yeong,S04007,chl-a,432,0.49006904936827567,0.4094294944457396,0.8472222222222222,0.8194444444444444,2.963907030651973,0.46847208340962787
yeong,S04007,do,387,0.7339952922770321,0.6917397514106248,0.7312661498708011,0.7906976744186046,0.7360886433238668,0.11414787895751699
yeong,S04007,tn,406,0.444856201259352,0.36841304113769213,0.8029556650246306,0.812807881773399,0.17314802200790538,0.028996612012818224
yeong,S04007,toc,331,0.5830480332459629,0.47726344340305327,0.770392749244713,0.8126888217522659,0.21913785658970192,0.03910350799560547
yeong,S04007,tp,418,0.6582171197150317,0.553259045638486,0.8516746411483254,0.7990430622009569,0.006727033099963543,0.0005970651594301071
yeong,S04008,chl-a,418,0.2987745457860289,0.2673960348840284,0.7464114832535885,0.8181818181818182,17.78302644690205,0.9947076241175346
yeong,S04008,do,421,0.7000606546837478,0.6721301639897158,0.7030878859857482,0.7980997624703088,1.0054052741295196,0.15528587500254254
yeong,S04008,tn,408,0.8380395942333417,0.851866212213309,0.8602941176470589,0.8112745098039216,0.14622079764334237,0.025259852409362793
yeong,S04008,toc,414,0.4896432244685547,0.4122618536781023,0.7995169082125604,0.8115942028985508,0.263253634775556,0.029502101782439394
yeong,S04008,tp,404,0.5918913541983994,0.5640097398085409,0.7970297029702971,0.7846534653465347,0.0019947164646866382,0.00029418234286519417
yeong,S04009,chl-a,399,0.5558504342341122,0.4467685165902021,0.6641604010025063,0.7919799498746867,10.5614320233957,1.6147638992829765
yeong,S04009,do,391,0.7130672334834838,0.6597124388548008,0.7647058823529411,0.8132992327365729,1.8057744037796215,0.3740774989128113
yeong,S04009,tn,385,0.3866661632649372,0.2516233436184979,0.7090909090909091,0.8077922077922078,0.44750250060715285,0.07383696656478067
yeong,S04009,toc,362,0.47442050291816484,0.37352292513715,0.7707182320441989,0.8066298342541437,0.7628551137687049,0.12687922517458627
yeong,S04009,tp,384,0.33699150503502895,0.1603469897408356,0.7291666666666666,0.8125,0.03161318173947354,0.003810443915426731
